白名单,#genre#
吕先生与驴-艾伦,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e01865&tk=6949f8ce7202
老街中的痞子(79集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3abbf0&tk=6949f8ce7202
桃运无双(105集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=175426&tk=6949f8ce7202
SPIN,https://bec-spin-1-us.plex.wurl.tv/3000.m3u8
东莞生活资讯,http://113.109.250.108:9999/udp/239.253.43.103:5146
深圳娱乐,http://113.109.250.108:9999/udp/239.77.1.243:5146
广视课堂小学一,http://113.109.250.108:9999/udp/239.253.43.76:5146
养生足浴盆-宋小宝,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b8569c&tk=6949f8ce7202
汇聚金曲,https://live.iill.top/youtube/@Cantopopgreatesthits8090s
Newsy,https://547f72e6652371c3.mediapackage.us-east-1.amazonaws.com/out/v1/e3e6e29095844c4ba7d887f01e44a5ef/index.m3u8
相亲1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=dc53b5&tk=6949f8ce7202
策划,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9aa2dd&tk=6949f8ce7202
超级大明星,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ee656a&tk=6949f8ce7202
杭州影视浙江,http://60.184.45.124:8888/rtp/233.50.201.176:5140
汕尾新闻,http://113.109.250.108:9999/udp/239.77.0.25:5146
偏执总裁的追妻路(93集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=eb8a5f&tk=6949f8ce7202
变形金刚1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=52e128&tk=6949f8ce7202
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
经济科教,http://113.109.250.108:9999/udp/239.77.0.8:5146
体验美味-宋晓峰,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=794ea1&tk=6949f8ce7202
狂医战神(100集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a1aa00&tk=6949f8ce7202
顶级豪门太子爷,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=589fc7&tk=6949f8ce7202
深圳购物,http://113.109.250.108:9999/udp/239.77.1.87:5146
CGTN-俄浙江,http://60.184.45.124:8888/rtp/233.50.201.39:5140
岭南戏曲,http://113.109.250.108:9999/udp/239.77.0.16:5146
大时代粤壹29,https://cdn9.ryplay9.com/20240922/8231_27e46da1/index.m3u8
私房钱-宋小宝,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1cb9ba&tk=6949f8ce7202
广东经济,http://113.109.250.108:9999/udp/239.77.0.85:5146
清远文旅生活,http://113.109.250.108:9999/udp/239.253.43.32:5146
揭阳生活,http://113.109.250.108:9999/udp/239.77.0.158:5146
广视课堂初一,http://113.109.250.108:9999/udp/239.253.43.89:5146
甘肃卫视浙江,http://60.184.45.124:8888/rtp/233.50.201.149:5140
广东综艺4K,http://113.109.250.108:9999/udp/239.77.1.237:5146
CETV-04浙江,http://60.184.45.124:8888/rtp/233.50.201.172:5140
MadeinHollywood,https://connection3-ent-nz.samsung.wurl.tv/playlist.m3u8
广东体育频高,http://113.109.250.108:9999/udp/239.77.0.112:5146
东莞新闻,http://113.109.250.108:9999/udp/239.253.43.104:5146
谈啥别谈钱-潘长江,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a7716f&tk=6949f8ce7202
游戏浙江,http://60.184.45.124:8888/rtp/233.50.201.207:5140
bonappétit,https://bonappetit-samsung.amagi.tv/playlist.m3u8
年终奖奇妙夜2-贾冰,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c776eb&tk=6949f8ce7202
内当家,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=388256&tk=6949f8ce7202
四川-乐山音乐交通广播,http://live.xmcdn.com/live/2703/64.m3u8
深圳体育,http://113.109.250.108:9999/udp/239.77.1.128:5146
深圳视剧,http://113.109.250.108:9999/udp/239.77.1.177:5146
仙武帝尊(78集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f99758&tk=6949f8ce7202
3D5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8530a7&tk=6949f8ce7202
新邻居-牛群曹然然,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=167769&tk=6949f8ce7202
一念天堂-沈腾,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1bc6d6&tk=6949f8ce7202
MBCDramaUSA,https://mbcdrama-usa-ak.akamaized.net/out/v1/876f960feec24a8aba9e9d3f9023174b/index.m3u8
HZTV-壹,http://113.109.250.108:9999/udp/239.77.1.232:5146
变形金刚U,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a12a3e&tk=6949f8ce7202
QwestTV,https://qwest-jazz-plex.amagi.tv/480p-cc/index.m3u8
好享购物,http://58.221.214.82:9901/tsfile/live/0011_2.m3u8
AstrQJ国,https://pixman.mytvsuper.com.mp/Smart.php?id=Quanjia
泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8?zsicd
翡翠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1971&tk=e640d0a1bf70
审舅舅-张春丰王博李欢欢,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b67fe2&tk=6949f8ce7202
铁齿铜牙纪晓岚I第二十集,https://txmov2.a.kwimgs.com/bs3/video-hls/5212916635971219079_hlshd15.m3u8
翡翠西瓜-文松杨树林,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=582942&tk=6949f8ce7202
ABC28TampaBayFL(WFTS),https://apollo.production-public.tubi.io/live/ac-wfts2.m3u8
HZTV-2,http://113.109.250.108:9999/udp/239.77.1.173:5146
深圳龙岗,http://113.109.250.108:9999/udp/239.77.1.223:5146
广东珠江频高,http://113.109.250.108:9999/udp/239.77.0.1:5146
肇庆综合,http://113.109.250.108:9999/udp/239.253.43.1:5146
面试-郭冬临,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=26c42b&tk=6949f8ce7202
HZTV-2,http://113.109.250.108:9999/udp/239.77.0.248:5146
CGT俄语,http://113.109.250.108:9999/udp/239.253.43.201:5146
清远新闻,http://113.109.250.108:9999/udp/239.253.43.33:5146
佛山顺德,http://113.109.250.108:9999/udp/239.253.43.50:5146
汕尾文化,http://113.109.250.108:9999/udp/239.77.0.187:5146
广东湾区,http://113.109.250.108:9999/udp/239.77.0.215:5146
清远文旅,http://113.109.250.108:9999/udp/239.253.43.34:5146
港台电视33,http://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
诗和远方-宋晓峰,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5e60c7&tk=6949f8ce7202
湛江新闻综合,http://113.109.250.108:9999/udp/239.77.0.120:5146
广东新闻频高,http://113.109.250.108:9999/udp/239.77.0.173:5146
韶关生活,http://113.109.250.108:9999/udp/239.77.0.119:5146
广东国际,http://113.109.250.108:9999/udp/239.77.0.7:5146
CGTNDOC,http://8.138.7.223/【公众号：榴芒电视】/cgtndoc-rth.m3u8
广视课堂小学三,http://113.109.250.108:9999/udp/239.253.43.78:5146
逆袭1990,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a7333c&tk=6949f8ce7202
中山综合,http://113.109.250.108:9999/udp/239.253.43.62:5146
湛江公共,http://113.109.250.108:9999/udp/239.77.0.140:5146
WTOL-DT1,https://livevideo01.wtol.com/hls/live/2017153/elvs/live.m3u8
浙江-SinchangVoiceofTienmu,http://l.cztvcloud.com/channels/lantian/SXxinchangaud/128k.m3u8
SPIN(540p),https://bec-spin-1-us.plex.wurl.tv/2000.m3u8
珠海_贰,http://113.109.250.108:9999/udp/239.77.0.154:5146
香山文化,http://113.109.250.108:9999/udp/239.253.43.63:5146
湛江新闻,http://113.109.250.108:9999/udp/239.77.0.141:5146
珠海-2,http://113.109.250.108:9999/udp/239.77.1.231:5146
最好的礼物-乔杉修睿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f79b63&tk=6949f8ce7202
东莞资讯,http://113.109.250.108:9999/udp/239.253.43.105:5146
狭路相逢,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a47d4a&tk=6949f8ce7202
CCTV10测试,http://113.109.250.108:9999/udp/239.77.0.134:5146
毛驴县令-潘长江朱时茂,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ff1a4d&tk=6949f8ce7202
广视课堂小学二,http://113.109.250.108:9999/udp/239.253.43.77:5146
深圳宝安频道,http://113.109.250.108:9999/udp/239.77.1.206:5146
深圳公共,http://113.109.250.108:9999/udp/239.77.1.178:5146
南方购物,http://113.109.250.108:9999/udp/239.77.0.22:5146
有病没病-赵本山,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e0295a&tk=6949f8ce7202
CCTV中视购物,http://58.221.214.82:9901/tsfile/live/0013_2.m3u8
iFood.TV,https://ifood-vizio.amagi.tv/playlist.m3u8
江苏教育,http://58.221.214.82:9901/tsfile/live/0012_2.m3u8
РБК,http://92.50.128.180/utv/1358/index.m3u8
MohabatTV(540p),http://media.mohabat.tv:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
NHL,https://nhl-firetv.amagi.tv/playlist.m3u8
建党伟业,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fda469&tk=6949f8ce7202
FOX47LansingMI(WSYM),https://apollo.production-public.tubi.io/live/ac-wsym.m3u8
Channel8HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
杭州综合浙江,http://60.184.45.124:8888/rtp/233.50.201.173:5140
广东综艺4k,http://113.109.250.108:9999/udp/239.77.0.252:5146
FolketingetTV,https://cdnapi.kaltura.com/p/2158211/sp/327418300/playManifest/entryId/1_24gfa7qq/protocol/https/format/applehttp/a.m3u8
香山文化,http://113.109.250.108:9999/udp/239.253.43.60:5146
FilmriseTrueCrime,https://apollo.production-public.tubi.io/live/ac-filmrise-true-crime.m3u8
DMAX,https://amg16146-wbdi-amg16146c8-samsung-it-1841.playouts.now.amagi.tv/playlist/amg16146-warnerbrosdiscoveryitalia-dmax-samsungit/playlist.m3u8
广州法治,http://qjrhc.jydjd.top:2911/udp/224.1.100.18:11111
幸福密码,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ae70d4&tk=6949f8ce7202
我的老婆是特工,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=499cd4&tk=6949f8ce7202
CBNNews,https://bcovlive-a.akamaihd.net/re8d9f611ee4a490a9bb59e52db91414d/us-east-1/734546207001/playlist.m3u8
Adele-SomeoneLikeYou-[145M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgt_W54gUo_7aMoQY.mp4
清远文旅生活,http://113.109.250.108:9999/udp/239.77.0.241:5146
广州法治,http://113.109.250.108:9999/udp/239.253.43.74:5146
大片3D,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=50f3af&tk=6949f8ce7202
警察与小偷-陈佩斯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7e8b6f&tk=6949f8ce7202
RedseatTheFirst,https://a-cdn.klowdtv.com/live2/thefirst_720p/playlist.m3u8
FOX2SanFranciscoCA(KTVU),https://apollo.production-public.tubi.io/live/ac-ktvu.m3u8
开国大典,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3d47ec&tk=6949f8ce7202
广东民生频高,http://113.109.250.108:9999/udp/239.77.0.225:5146
天骄医婿(102集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e0a860&tk=6949f8ce7202
嘉兴新闻浙江,http://60.184.45.124:8888/rtp/233.50.201.163:5140
虎口遐想1-姜昆,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9b3836&tk=6949f8ce7202
云浮文旅,http://113.109.250.108:9999/udp/239.77.0.254:5146
AlSunnahAlNabawiyahTV,https://edge.taghtia.com/sa/6.m3u8
都市药王医仙（61集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c9617a&tk=6949f8ce7202
小九老乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c74098&tk=6949f8ce7202
南方购物,http://113.109.250.108:9999/udp/239.77.0.19:5146
MBC4,https://mbc4-prod-dub-ak.akamaized.net/out/v1/c08681f81775496ab4afa2bac7ae7638/index.m3u8
千里江山图,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2deab3&tk=6949f8ce7202
八十一难-刘旸王建华等,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=81f63c&tk=6949f8ce7202
江湖恩仇录-潘斌龙,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fb3390&tk=6949f8ce7202
单身情歌_黄晓凤,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjfPW4gUo4umD3QE.mp4
肇庆生活,http://113.109.250.108:9999/udp/239.253.43.2:5146
巾帼神豪(95集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d8e9c3&tk=6949f8ce7202
星空,http://qjrhc.jydjd.top:2911/udp/224.1.100.13:11111
广视课堂高二,http://113.109.250.108:9999/udp/239.253.43.93:5146
FashionTV,http://91.247.68.229:8000/play/Fashion/index.m3u8
云南-昆明综合广播,https://live.xmcdn.com/live/910/64.m3u8
MTVLive,https://stream1.freetv.fun/mtv-live-3.ctv
红牡丹,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=95f9a7&tk=6949f8ce7202
ReutersTV,https://amg00453-reuters-amg00453c1-xumo-us-2073.playouts.now.amagi.tv/reuters-reuters-hls/playlist1080P.m3u8
InternationalVietnameseTelevisionIVTVChannel57.16,https://59d39900ebfb8.streamlock.net/8478/8478/playlist.m3u8
深圳财经,http://113.109.250.108:9999/udp/239.77.1.242:5146
笑傲江湖-开心麻花,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e132df&tk=6949f8ce7202
TVBPlus,https://345iptv.com/?act=play&token=e3bdcc55bbc8bbcfb6e04b9f98407c95&tid=gt&id=8&p=0###WEB\\n
深圳宝安第一课,http://113.109.250.108:9999/udp/239.77.1.225:5146
SkyNews(360p),https://d25w9q07b2mtmw.cloudfront.net/live/master_2.m3u8
广视课堂小学五,http://113.109.250.108:9999/udp/239.253.43.80:5146
深圳都市,http://113.109.250.108:9999/udp/239.77.1.176:5146
绝美总裁老婆,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=179b5a&tk=6949f8ce7202
叶知秋Vanessa,https://live.iill.top/douyu/5716430
KMOV-DT1[Geo-blocked],https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00312-graytelevisioni-kmovnews4stlouis-vizious/playlist.m3u8
外卖奇遇记-王宁常远艾伦,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=61bd7c&tk=6949f8ce7202
厦门新闻广播0*0][0*0],http://ls.qingting.fm/live/1737.m3u8
伊拉克AlSharqiya,http://ns8.indexforce.com:1935/home/mystream/playlist.m3u8
深圳宝安,http://113.109.250.108:9999/udp/239.77.1.67:5146
郑星妤-沉默寡言,https://vd2.bdstatic.com/mda-nj56w7iy4anq1wpu/sc/cae_h264/1665032169740077032/mda-nj56w7iy4anq1wpu.mp4
广东少儿,http://113.109.250.108:9999/udp/239.77.0.250:5146
HZS-Leave,https://live.iill.top/bilibili/31294374
CCTV4K4K50p,http://113.109.250.108:9999/udp/239.77.0.174:5146
深圳众创,http://113.109.250.108:9999/udp/239.77.1.247:5146
CilineDion-Myheartwillgoon（中文字幕）-[现场-355M.mkv-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2J2x4gUoou-alQI.mp4
CGTN英文记录,http://183.11.239.36:808/hls/77/index.m3u8
CGT英语,http://113.109.250.108:9999/udp/239.77.0.199:5146
音乐-巴彦淖尔交通广播,http://live.xmcdn.com/live/1096/64.m3u8
江苏-扬州邗江广播,http://live.xmcdn.com/live/2539/64.m3u8
扰民了你-蔡明潘长江,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ad6165&tk=6949f8ce7202
CGTN-西浙江,http://60.184.45.124:8888/rtp/233.50.201.36:5140
Okey[Geo-blocked],https://d25tgymtnqzu8s.cloudfront.net/smil:okey/playlist.m3u8?id=3
银行大厅趣事-王雪冬,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=bca0ed&tk=6949f8ce7202
CGT法语,http://113.109.250.108:9999/udp/239.77.0.228:5146
HZS-LiGe,https://live.iill.top/bilibili/7775554
两肋插刀-张春丰王博李欢欢,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b0b41c&tk=6949f8ce7202
铁齿铜牙纪晓岚I第二十九集,https://txmov2.a.kwimgs.com/bs3/video-hls/5215731384946903562_hlshd15.m3u8
CBS5NashvilleTN(WTVF),https://apollo.production-public.tubi.io/live/ac-wtvf2.m3u8
就差钱-赵本山,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=11b399&tk=6949f8ce7202
广东移动,http://113.109.250.108:9999/udp/239.77.0.20:5146
广州法治,http://113.109.250.108:9999/udp/239.253.43.69:5146
CCTV164K,http://113.109.250.108:9999/udp/239.77.1.98:5146
足球,http://58.19.43.46:9901/tsfile/live/1019_1.m3u8
陈百潭初恋[848*480],http://vd4.bdstatic.com/mda-jk22i7yt5vyjbgwt//mda-jk22i7yt5vyjbgwt.mp4
江门教育,http://113.109.250.108:9999/udp/239.77.0.197:5146
龙腾虎跃,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1aa368&tk=6949f8ce7202
广视课堂初三,http://113.109.250.108:9999/udp/239.253.43.91:5146
云南经济广播,http://live.xmcdn.com/live/909/64.m3u8
北京卫视4K,http://8.138.7.223/tv/bjws4k.m3u8
TeleJonio,http://59d7d6f47d7fc.streamlock.net/telejonio/telejonio/playlist.m3u8
龙华日韩频高,https://cdn3.132.us.kg/live/lhrh/stream.m3u8
巨富之回家过年（70集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cd1ff8&tk=6949f8ce7202
HZTV-1,http://113.109.250.108:9999/udp/239.77.0.247:5146
MaverickBlackCinema,https://maverick-maverick-black-cinema-3-us.roku.wurl.tv/playlist.m3u8
BeachTVKeyWest&FloridaKeys,https://5ed325193d4e1.streamlock.net:444/LiveTV/KTVHD/playlist.m3u8
CGT西语,http://113.109.250.108:9999/udp/239.77.0.221:5146
CGTN,http://qjrhc.jydjd.top:2911/udp/224.1.100.137:11111
宁波TV-4浙江,http://60.184.45.124:8888/rtp/233.50.201.180:5140
TVAsahiⓈ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06&isp=7
CaliforniaMusicChannel(360p),https://cmc-ono.amagi.tv/playlist360_p.m3u8
TelePam,https://watch.haitilive.net/app/2020/telepam/index.fmp4.m3u8
中山教育,http://113.109.250.108:9999/udp/239.253.43.64:5146
YGTV(360p),https://newidco-ygtv-1-us.plex.wurl.tv/1200.m3u8
没有情人的情人节,http://vodcdn.video.taobao.com/oss/ali-video/c041d5ed45716d7d73233244b528eed6/video.m3u8
BritBoxMysteries,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60f5d389985a0c0007357304/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2743c9-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7df7400e-1d21-4d2c-9534-db1c6d847a42
南国都市4K,http://113.109.250.108:9999/udp/239.253.43.99:5146
OmroepWest,https://d1axml5ozykh3g.cloudfront.net/live/omroepwest/tv/index.m3u8
江苏卫视浙江,http://60.184.45.124:8888/rtp/233.50.201.106:5140
揭阳综合,http://113.109.250.108:9999/udp/239.77.0.229:5146
湖北卫视浙江,http://60.184.45.124:8888/rtp/233.50.201.114:5140
FOX26HoustonTX(KRIV),https://apollo.production-public.tubi.io/live/ac-kriv.m3u8
逆命神医(96集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=62780c&tk=6949f8ce7202
国学频道,http://183.11.239.36:808/hls/23/index.m3u8
YoutooAmerica,https://thegateway.app/YouToo/CueTones/playlist.m3u8
美女总裁回乡过年(97集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ab1119&tk=6949f8ce7202
四川卫视浙江,http://60.184.45.124:8888/rtp/233.50.201.139:5140
一会老公回来了-高晓攀,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=68beb0&tk=6949f8ce7202
绝世龙帅(100集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=51efae&tk=6949f8ce7202
CloudflareTV,https://cloudflare.tv/hls/live.m3u8
钟点工-赵本山,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=aa4cfe&tk=6949f8ce7202
生日快乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=db9a19&tk=6949f8ce7202
广东综艺4k,http://113.109.250.108:9999/udp/239.77.0.246:5146
CRI华语环球广播,http://sk.cri.cn/hyhq.m3u8
WMPT-DT2(PBSCreate),https://2-fss-1.streamhoster.com/pl_122/amlst:201814-2122456/playlist.m3u8
云南-云南民族广播,http://live.xmcdn.com/live/911/64.m3u8
民生资讯浙江,http://60.184.45.124:8888/rtp/233.50.201.86:5140
浙江-杭州西湖之声,http://live.xmcdn.com/live/635/64.m3u8
深圳健康频道,http://183.11.239.36:808/hls/158/index.m3u8
越南ktv,http://210.245.20.94/hls/ktv1.m3u8
FoxSportsenEspanol,https://apollo.production-public.tubi.io/live/fox-sports-espanol.m3u8
Atlanta's57WATCTOO57.2,https://uni01rtmp.tulix.tv/watc57-2/watc57-2/playlist.m3u8
Bicycle,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8c8f76&tk=6949f8ce7202
广东影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.11:11111
古董风云（50集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=96d1d6&tk=6949f8ce7202
如此包装-赵丽蓉巩汉林,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2f6018&tk=6949f8ce7202
LoveNature,https://bamus-lovenature-lg.amagi.tv/720p-cc/index.m3u8
BigBRadio-韩语流行,http://kpop.bigbradio.net/s
书画,http://183.11.239.36:808/hls/33/index.m3u8
无线华丽频标,http://php.jdshipin.com/smt.php?id=Tvbjade
西游记I第十五集,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=403cfc&tk=6949f8ce7202
一醉十年-郭冬临,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4dd2a6&tk=6949f8ce7202
满月之下请相爱(100集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5ca635&tk=6949f8ce7202
广东少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.9:11111
NHKBSP4K,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=7
OutsideTV,https://outsidetv-firetv.amagi.tv/playlist.m3u8
LiveXLive,https://livestream.liveone.com/lc1/p1.m3u8
女人不是辘轳,https://vd4.bdstatic.com/mda-kk7pgt1vf8tcygtk/v1-cae/hd/mda-kk7pgt1vf8tcygtk.mp4
宁波TV-5浙江,http://60.184.45.124:8888/rtp/233.50.201.181:5140
小丑,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e49d80&tk=6949f8ce7202
CCTV4中文国际欧洲,http://183.11.239.36:808/hls/67/index.m3u8
WCNC-DT1,https://livevideo01.wcnc.com/hls/live/2015505/elvs/live.m3u8
茶频道,http://qjrhc.jydjd.top:2911/udp/224.1.100.118:11111
CGTN法语,http://183.11.239.36:808/hls/82/index.m3u8
连环计-何洁,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d337d7&tk=6949f8ce7202
TVB无线星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
广东岭南戏曲,http://qjrhc.jydjd.top:2911/udp/224.1.100.120:11111
聚鲨环球精选,http://qjrhc.jydjd.top:2911/udp/224.1.100.151:11111
央视文化精品,http://183.11.239.36:808/hls/97/index.m3u8
佛山南海,http://113.109.250.108:9999/udp/239.253.43.54:5146
狂飙风暴(88集),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=937264&tk=6949f8ce7202
KYTX-DT1,https://livevideo01.cbs19.tv/hls/live/2017377/elvs/live.m3u8
钱因后果-宋晓峰文松,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b4ccc9&tk=6949f8ce7202
金鹰卡通浙江,http://60.184.45.124:8888/rtp/233.50.201.73:5140
BBCNews,http://125.227.210.55:8165/VideoInput/play.ts
CGTN-英浙江,http://60.184.45.124:8888/rtp/233.50.201.126:5140
台州浙江,http://60.184.45.124:8888/rtp/233.50.201.157:5140
火炬手,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e0744f&tk=6949f8ce7202
CGTN俄语,http://qjrhc.jydjd.top:2911/udp/224.1.100.140:11111
广东影视,http://113.109.250.108:9999/udp/239.77.0.11:5146
无线明珠频标,http://cdn.163.dedyn.io/live/mzt/stream.m3u8
好看的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190826/8b998a18db42b0f852e6f4b045bff7c0.mp4
CanelaTV,https://stream.ads.ottera.tv/playlist.m3u8?network_id=119
辽宁卫视浙江,http://60.184.45.124:8888/rtp/233.50.201.141:5140
WTHR-DT1,https://livevideo01.wthr.com/hls/live/2013835/elvs/live.m3u8
杭州之声,http://live.xmcdn.com/live/646/64.m3u8
动漫秀场浙江,http://60.184.45.124:8888/rtp/233.50.201.184:5140
ColdCaseFiles,https://apollo.production-public.tubi.io/live/ac-cold-case-files.m3u8
堕-戴羽彤,https://vd3.bdstatic.com/mda-pe8yinxx1y1dpsxk/720p/h264/1683673132967321820/mda-pe8yinxx1y1dpsxk.mp4
国会频道2,https://tv.iill.top/litv/4gtv-4gtv085
CreaTVCommunityChannel15(SanJoseCA),https://reflect-creatv.cablecast.tv/live-13/live/live.m3u8
相亲2-赵本山,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=93b7f2&tk=6949f8ce7202
山东卫视浙江,http://60.184.45.124:8888/rtp/233.50.201.105:5140
菏航,http://gcw.bdcdn.shoujiduoduo.com/v/200304/aa62b08f4acc8ddb492fdc3f5b60bb06.mp4
TRTWorld,https://tv-trtworld.medya.trt.com.tr/master.m3u8
泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8?zsicd
Fox61NewsHartfordCT(WTIC-TV),https://livevideo01.fox61.com/hls/live/2011658/elvs/live.m3u8
